time/total_timesteps,eval/mean_ep_length,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_reward,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean
1501000,500.0,1500899,0.530361533164978,0.0003,-48.72211456298828,442.928873,0.017036279663443565,12.36207389831543,,,,,
1501500,500.0,1501399,0.186423659324646,0.0003,-50.709808349609375,467.0939164,0.016635121777653694,2.770724058151245,,,,,
1502000,500.0,1501899,1.0846383571624756,0.0003,-52.74980163574219,451.437788,0.017422029748558998,3.1559104919433594,,,,,
1502000,,,,,,,,,425.51748370000007,3004,10,138856,500.0
1502500,500.0,1502399,-0.15056204795837402,0.0003,-51.41086959838867,307.5420166,0.01656724140048027,31.539371490478516,,,,,
1503000,500.0,1502899,-2.3160593509674072,0.0003,-54.11119079589844,468.97519780000005,0.017210135236382484,2.9629366397857666,,,,,
1503500,500.0,1503399,-1.5499895811080933,0.0003,-54.771236419677734,401.44389399999994,0.018075784668326378,2.314035177230835,,,,,
1504000,500.0,1503899,-0.8253903985023499,0.0003,-52.007843017578125,462.68313879999994,0.017020754516124725,20.31009292602539,,,,,
1504000,,,,,,,,,427.27579805,3008,10,139047,500.0
1504500,500.0,1504399,1.2105014324188232,0.0003,-54.78759002685547,405.06355199999996,0.016773885115981102,32.2591667175293,,,,,
1505000,500.0,1504899,-1.2342060804367065,0.0003,-52.07898712158203,388.9092846,0.017229367047548294,4.785194396972656,,,,,
1505500,500.0,1505399,0.6625126600265503,0.0003,-52.02760314941406,349.9171654,0.017178650945425034,7.5135111808776855,,,,,
1506000,500.0,1505899,-0.2707787752151489,0.0003,-54.38227844238281,411.7374186,0.016859669238328934,38.28022003173828,,,,,
1506000,,,,,,,,,421.26098006,3012,10,139237,500.0
1506500,500.0,1506399,-1.567679524421692,0.0003,-55.391807556152344,423.70419939999994,0.016881905496120453,3.988468647003174,,,,,
1507000,500.0,1506899,-0.162729412317276,0.0003,-51.167625427246094,388.18736199999995,0.016881832852959633,2.7734875679016113,,,,,
1507500,500.0,1507399,1.291311264038086,0.0003,-51.84352111816406,471.1209014,0.017067087814211845,4.151904106140137,,,,,
1508000,500.0,1507899,2.1908621788024902,0.0003,-52.10792541503906,365.7960806,0.016682114452123642,6.323752403259277,,,,,
1508000,,,,,,,,,417.64811904000004,3016,10,139428,500.0
1508500,500.0,1508399,2.0756287574768066,0.0003,-54.881072998046875,388.67097060000003,0.016910387203097343,3.9479384422302246,,,,,
1509000,500.0,1508899,0.5418597459793091,0.0003,-53.17620849609375,378.39178360000005,0.01793610118329525,9.07088565826416,,,,,
1509500,500.0,1509399,-0.4169532060623169,0.0003,-53.85619354248047,395.10197639999996,0.016941240057349205,3.5315189361572266,,,,,
1510000,500.0,1509899,1.375518560409546,0.0003,-58.90628433227539,470.60749999999996,0.016710719093680382,2.552765369415283,,,,,
1510000,,,,,,,,,414.3015488400002,3020,10,139620,500.0
1510500,500.0,1510399,1.3774325847625732,0.0003,-50.112674713134766,378.69425859999996,0.016900012269616127,5.955450057983398,,,,,
1511000,500.0,1510899,-0.9132311344146729,0.0003,-54.354461669921875,472.77175159999996,0.016976935788989067,4.947521209716797,,,,,
1511500,500.0,1511399,0.0785437822341919,0.0003,-54.659847259521484,473.68870080000005,0.01742885261774063,3.046008586883545,,,,,
1512000,500.0,1511899,-0.7821047306060791,0.0003,-54.53746795654297,469.752434,0.016520822420716286,2.6669681072235107,,,,,
1512000,,,,,,,,,410.1352868300001,3024,10,139810,500.0
1512500,500.0,1512399,3.869560718536377,0.0003,-51.54164123535156,470.22776880000004,0.016147177666425705,27.360687255859375,,,,,
1513000,500.0,1512899,2.4250683784484863,0.0003,-53.99420166015625,389.0420614,0.016790088266134262,19.40028953552246,,,,,
1513500,500.0,1513399,-1.4103600978851318,0.0003,-52.55030059814453,362.8498492,0.016869964078068733,8.594594955444336,,,,,
1514000,500.0,1513899,-1.009533405303955,0.0003,-53.49021911621094,339.00439240000003,0.017359638586640358,8.61801528930664,,,,,
1514000,,,,,,,,,412.23088730999996,3028,10,140000,500.0
1514500,500.0,1514399,0.21969252824783325,0.0003,-51.139892578125,395.21840540000005,0.01753746159374714,22.9520263671875,,,,,
1515000,500.0,1514899,-0.23185071349143982,0.0003,-48.19133758544922,434.77029839999994,0.01770716719329357,3.0719971656799316,,,,,
1515500,500.0,1515399,-0.5662197470664978,0.0003,-54.696876525878906,402.6609246,0.01703464612364769,26.693603515625,,,,,
1516000,500.0,1515899,1.6071617603302002,0.0003,-51.17066192626953,445.08783079999995,0.016982173547148705,23.427051544189453,,,,,
1516000,,,,,,,,,404.9990926700001,3032,10,140188,500.0
1516500,500.0,1516399,-1.0357154607772827,0.0003,-50.652976989746094,471.4611392,0.01743023283779621,7.14470100402832,,,,,
1517000,500.0,1516899,-1.6212308406829834,0.0003,-55.29633331298828,415.34815360000005,0.017481930553913116,7.560515403747559,,,,,
1517500,500.0,1517399,0.3046250343322754,0.0003,-54.103981018066406,407.2218752,0.016834212467074394,3.9148573875427246,,,,,
1518000,500.0,1517899,-1.8856738805770874,0.0003,-51.56077194213867,354.17955680000006,0.016571523621678352,3.533884048461914,,,,,
1518000,,,,,,,,,404.80799612000004,3036,10,140378,500.0
1518500,500.0,1518399,2.933295965194702,0.0003,-52.62651062011719,472.42617540000003,0.016849558800458908,3.7099833488464355,,,,,
1519000,500.0,1518899,-0.01372915506362915,0.0003,-57.415565490722656,352.988827,0.017505662515759468,9.454756736755371,,,,,
1519500,500.0,1519399,-1.9286705255508423,0.0003,-54.91175079345703,336.29574199999996,0.016840491443872452,3.06559419631958,,,,,
1520000,500.0,1519899,1.2204780578613281,0.0003,-51.2811393737793,346.52451920000004,0.017337078228592873,3.195601224899292,,,,,
1520000,,,,,,,,,404.69967979,3040,10,140568,500.0
1520500,500.0,1520399,0.5250048041343689,0.0003,-52.4614143371582,337.4145544,0.017577556893229485,3.3492863178253174,,,,,
1521000,500.0,1520899,-1.6410326957702637,0.0003,-50.92417907714844,470.7490616,0.01736723817884922,5.4082255363464355,,,,,
1521500,500.0,1521399,-0.8081834316253662,0.0003,-54.55023956298828,396.3412382,0.01642168127000332,44.97182083129883,,,,,
1522000,500.0,1521899,-1.162814974784851,0.0003,-55.05882263183594,403.4830044,0.016740435734391212,11.28968620300293,,,,,
1522000,,,,,,,,,401.04784011,3044,10,140758,500.0
1522500,500.0,1522399,1.1502900123596191,0.0003,-49.77790069580078,450.42475719999993,0.016789879649877548,3.0567283630371094,,,,,
1523000,500.0,1522899,-1.2733900547027588,0.0003,-53.54414367675781,468.4594758,0.01676088385283947,3.0265471935272217,,,,,
1523500,500.0,1523399,-1.202203392982483,0.0003,-52.3488883972168,475.2917034,0.01637076772749424,4.647527694702148,,,,,
1524000,500.0,1523899,-0.48564478754997253,0.0003,-53.163612365722656,314.7599116,0.017065778374671936,3.5724921226501465,,,,,
1524000,,,,,,,,,402.30042046999995,3048,10,140950,500.0
1524500,500.0,1524399,-0.30776655673980713,0.0003,-54.35690689086914,465.1982952,0.01684780791401863,2.9559073448181152,,,,,
1525000,500.0,1524899,1.9119982719421387,0.0003,-54.12738037109375,401.79084240000003,0.016741473227739334,4.055911540985107,,,,,
1525500,500.0,1525399,1.060463547706604,0.0003,-51.13786697387695,464.46449279999996,0.016813917085528374,39.49327087402344,,,,,
1526000,500.0,1525899,-2.850778102874756,0.0003,-52.9825325012207,464.9706854,0.017050543799996376,3.1795496940612793,,,,,
1526000,,,,,,,,,397.70147312000006,3052,10,141142,500.0
1526500,500.0,1526399,-0.6091353893280029,0.0003,-54.699058532714844,468.5750406,0.016292108222842216,2.6895952224731445,,,,,
1527000,500.0,1526899,0.8877552151679993,0.0003,-51.24540710449219,471.8978418,0.016508860513567924,5.344493865966797,,,,,
1527500,500.0,1527399,1.7178895473480225,0.0003,-53.107566833496094,387.7854768,0.017159337177872658,3.163625717163086,,,,,
1528000,500.0,1527899,-0.5674687623977661,0.0003,-51.07799530029297,334.1326766,0.01758401095867157,3.5635769367218018,,,,,
1528000,,,,,,,,,401.4314526200001,3056,10,141332,500.0
1528500,500.0,1528399,1.947561264038086,0.0003,-52.552894592285156,473.39109039999994,0.017169462516903877,3.7179136276245117,,,,,
1529000,500.0,1528899,-0.3263015151023865,0.0003,-56.656166076660156,466.82007559999994,0.01679244264960289,3.1893668174743652,,,,,
1529500,500.0,1529399,-0.7314424514770508,0.0003,-52.83951187133789,404.19840139999997,0.01707487739622593,3.2249135971069336,,,,,
1530000,500.0,1529899,-0.6258395910263062,0.0003,-51.586082458496094,341.30898200000007,0.01729697175323963,20.329151153564453,,,,,
1530000,,,,,,,,,401.34451156,3060,10,141521,500.0
1530500,500.0,1530399,-1.0532077550888062,0.0003,-54.031776428222656,450.004803,0.017170477658510208,3.6951332092285156,,,,,
1531000,500.0,1530899,1.3987739086151123,0.0003,-54.09536361694336,440.6735668,0.017229102551937103,4.26133918762207,,,,,
1531500,500.0,1531399,0.3817489743232727,0.0003,-50.32604217529297,354.1977222,0.017510881647467613,14.986872673034668,,,,,
1532000,500.0,1531899,0.6791484355926514,0.0003,-55.45463562011719,327.5356652,0.016780419275164604,2.6993021965026855,,,,,
1532000,,,,,,,,,401.01940372999996,3064,10,141712,500.0
1532500,500.0,1532399,-2.9687185287475586,0.0003,-53.96167755126953,298.44053640000004,0.01699378900229931,4.263552665710449,,,,,
1533000,500.0,1532899,1.5773890018463135,0.0003,-53.02252197265625,470.46348340000003,0.017073005437850952,2.5500667095184326,,,,,
1533500,500.0,1533399,0.4668813943862915,0.0003,-54.64320755004883,460.456549,0.016870204359292984,9.09518814086914,,,,,
1534000,500.0,1533899,0.558610200881958,0.0003,-53.94371032714844,458.19148079999997,0.017158331349492073,3.147697687149048,,,,,
1534000,,,,,,,,,402.07029136999995,3068,10,141904,500.0
1534500,500.0,1534399,-0.014429748058319092,0.0003,-58.22083282470703,322.90257959999997,0.017032720148563385,3.545924186706543,,,,,
1535000,500.0,1534899,1.2082284688949585,0.0003,-52.73304748535156,402.0134864,0.0177068542689085,2.698305606842041,,,,,
1535500,500.0,1535399,-1.2188504934310913,0.0003,-52.36126708984375,460.3363944000001,0.017234591767191887,3.433459758758545,,,,,
1536000,500.0,1535899,-1.7631831169128418,0.0003,-54.65904998779297,406.0181946,0.017443859949707985,4.781229019165039,,,,,
1536000,,,,,,,,,404.9520485000001,3072,10,142092,500.0
1536500,500.0,1536399,1.6830159425735474,0.0003,-53.92104721069336,443.70361080000004,0.017808320000767708,27.06116485595703,,,,,
1537000,500.0,1536899,-2.7674875259399414,0.0003,-51.93699264526367,396.6002504,0.0169865470379591,3.1668214797973633,,,,,
1537500,500.0,1537399,1.3472630977630615,0.0003,-51.514892578125,433.3113694,0.01664154790341854,3.5667805671691895,,,,,
1538000,500.0,1537899,2.1312332153320312,0.0003,-54.435630798339844,468.2588842,0.017126837745308876,21.16019058227539,,,,,
1538000,,,,,,,,,402.93147503000006,3076,10,142282,500.0
1538500,500.0,1538399,2.0935635566711426,0.0003,-53.94279098510742,457.636032,0.017237508669495583,4.594260215759277,,,,,
1539000,500.0,1538899,-2.141632080078125,0.0003,-50.59853744506836,418.1171350000001,0.016871066763997078,4.280034065246582,,,,,
1539500,500.0,1539399,-1.1995353698730469,0.0003,-50.726409912109375,403.9613882,0.016543487086892128,25.484859466552734,,,,,
1540000,500.0,1539899,0.893875777721405,0.0003,-51.68781280517578,404.4548348,0.01628073863685131,3.266876220703125,,,,,
1540000,,,,,,,,,398.80460833000006,3080,10,142473,500.0
1540500,500.0,1540399,1.1711255311965942,0.0003,-57.892822265625,467.8979346,0.016743812710046768,2.973611354827881,,,,,
1541000,500.0,1540899,-1.5882669687271118,0.0003,-55.94391632080078,399.6396934,0.01690077781677246,54.56940460205078,,,,,
1541500,500.0,1541399,0.86226487159729,0.0003,-53.69695281982422,473.7383804000001,0.01733534224331379,18.775617599487305,,,,,
1542000,500.0,1541899,-1.7898509502410889,0.0003,-49.89125061035156,409.2904698,0.0172748826444149,34.05592727661133,,,,,
1542000,,,,,,,,,396.50418489000003,3084,10,142665,500.0
1542500,500.0,1542399,-2.0887413024902344,0.0003,-53.475425720214844,410.9690001999999,0.018314065411686897,3.8770205974578857,,,,,
1543000,500.0,1542899,-0.6712910532951355,0.0003,-53.46941375732422,422.5383166,0.017650701105594635,30.669551849365234,,,,,
1543500,500.0,1543399,1.2903375625610352,0.0003,-50.322410583496094,416.2265506,0.017335310578346252,3.355952739715576,,,,,
1544000,500.0,1543899,-0.6460497379302979,0.0003,-54.47152328491211,401.4617996,0.01746494136750698,4.426472187042236,,,,,
1544000,,,,,,,,,395.78958435,3088,10,142856,500.0
1544500,500.0,1544399,-0.2192823886871338,0.0003,-53.217529296875,468.45543719999995,0.01719585247337818,3.611480951309204,,,,,
1545000,500.0,1544899,0.04463231563568115,0.0003,-53.07362365722656,461.826825,0.018132155761122704,8.581846237182617,,,,,
1545500,500.0,1545399,-0.6405010223388672,0.0003,-55.566341400146484,472.9937344,0.018062764778733253,2.586937189102173,,,,,
1546000,500.0,1545899,1.7474225759506226,0.0003,-53.174869537353516,400.919317,0.017410462722182274,3.1102073192596436,,,,,
1546000,,,,,,,,,395.16193911000005,3092,10,143048,500.0
1546500,500.0,1546399,2.150325298309326,0.0003,-49.449249267578125,468.5352381999999,0.017758019268512726,60.94721221923828,,,,,
1547000,500.0,1546899,0.02136141061782837,0.0003,-50.479270935058594,473.50665340000006,0.017600402235984802,23.17795181274414,,,,,
1547500,500.0,1547399,2.18690824508667,0.0003,-52.27831268310547,467.43798560000005,0.017496099695563316,3.408829689025879,,,,,
1548000,500.0,1547899,-1.7214970588684082,0.0003,-55.083518981933594,341.62875619999994,0.017178380861878395,3.81673264503479,,,,,
1548000,,,,,,,,,396.0128913499999,3096,10,143240,500.0
1548500,500.0,1548399,-1.7989246845245361,0.0003,-56.31027603149414,475.1747041999999,0.016890110448002815,2.94801664352417,,,,,
1549000,500.0,1548899,0.5388861298561096,0.0003,-53.930442810058594,376.4064582,0.017772242426872253,2.5830721855163574,,,,,
1549500,500.0,1549399,-2.919517993927002,0.0003,-52.132293701171875,351.544359,0.016891704872250557,3.808581829071045,,,,,
1550000,500.0,1549899,-0.06712779402732849,0.0003,-51.83189010620117,472.8221708,0.01709125190973282,3.0269463062286377,,,,,
1550000,,,,,,,,,396.9687012399999,3100,10,143431,500.0
1550500,500.0,1550399,-1.0319077968597412,0.0003,-54.447021484375,338.2218088,0.016904082149267197,3.1762704849243164,,,,,
1551000,500.0,1550899,-0.1281667947769165,0.0003,-54.83366394042969,476.97744320000004,0.017264803871512413,2.8283026218414307,,,,,
1551500,500.0,1551399,2.5594654083251953,0.0003,-50.93588638305664,466.55396520000005,0.01800994947552681,2.902914047241211,,,,,
1552000,500.0,1551899,-0.8918250799179077,0.0003,-55.48834991455078,440.7822398,0.017008056864142418,16.350753784179688,,,,,
1552000,,,,,,,,,391.22547717999987,3104,10,143622,500.0
1552500,500.0,1552399,-2.3219847679138184,0.0003,-56.353065490722656,341.06793200000004,0.017091112211346626,6.656253814697266,,,,,
1553000,500.0,1552899,-0.6918240785598755,0.0003,-53.4987907409668,457.4528904,0.01775931380689144,13.094602584838867,,,,,
1553500,500.0,1553399,-2.7450315952301025,0.0003,-51.267181396484375,471.72801680000003,0.018019819632172585,3.29091739654541,,,,,
1554000,500.0,1553899,-0.36066097021102905,0.0003,-57.890071868896484,401.2966224,0.017804430797696114,2.915038585662842,,,,,
1554000,,,,,,,,,389.43973967000005,3108,10,143813,500.0
1554500,500.0,1554399,1.7836151123046875,0.0003,-55.50567626953125,472.6019986,0.017444949597120285,2.7074923515319824,,,,,
1555000,500.0,1554899,0.6595542430877686,0.0003,-52.93879699707031,465.8835094,0.017366675660014153,3.1167633533477783,,,,,
1555500,500.0,1555399,-1.188340425491333,0.0003,-54.50419616699219,295.0233622,0.016735831275582314,5.093877792358398,,,,,
1556000,500.0,1555899,-0.6785788536071777,0.0003,-55.75208282470703,467.41802459999997,0.017228806391358376,3.040260076522827,,,,,
1556000,,,,,,,,,397.39031644000005,3112,10,144003,500.0
1556500,500.0,1556399,2.2138824462890625,0.0003,-54.73175811767578,470.37023500000004,0.01718268170952797,3.958610773086548,,,,,
1557000,500.0,1556899,1.5025207996368408,0.0003,-56.409523010253906,268.3949416,0.01746695674955845,2.8592915534973145,,,,,
1557500,500.0,1557399,-0.6931878328323364,0.0003,-52.660743713378906,368.30705479999995,0.017341990023851395,2.975558042526245,,,,,
1558000,500.0,1557899,2.696624279022217,0.0003,-51.58746337890625,283.91591520000003,0.017129605636000633,3.3235557079315186,,,,,
1558000,,,,,,,,,396.84457735,3116,10,144191,500.0
1558500,500.0,1558399,-0.013822793960571289,0.0003,-56.11274719238281,459.3074814,0.016789600253105164,21.469629287719727,,,,,
1559000,500.0,1558899,1.8196191787719727,0.0003,-55.51866149902344,471.40536679999997,0.01715955138206482,49.77181625366211,,,,,
1559500,500.0,1559399,0.24569416046142578,0.0003,-58.36662292480469,447.05259979999994,0.017692405730485916,3.0044093132019043,,,,,
1560000,500.0,1559899,0.06756448745727539,0.0003,-55.818153381347656,473.32350379999997,0.017145253717899323,3.3449649810791016,,,,,
1560000,,,,,,,,,397.86590870999987,3120,10,144382,500.0
1560500,500.0,1560399,-1.226372241973877,0.0003,-54.807403564453125,319.3440492,0.017927490174770355,3.500114917755127,,,,,
1561000,500.0,1560899,-0.43810519576072693,0.0003,-55.91343688964844,472.97411760000006,0.01737656444311142,4.312612533569336,,,,,
1561500,500.0,1561399,0.06255349516868591,0.0003,-55.83638000488281,336.268289,0.017507482320070267,17.210464477539062,,,,,
1562000,500.0,1561899,-0.7051665782928467,0.0003,-52.1596794128418,214.5648064,0.016987575218081474,3.60939884185791,,,,,
1562000,,,,,,,,,401.02777425,3124,10,144570,500.0
1562500,500.0,1562399,1.6739516258239746,0.0003,-54.3226318359375,473.328891,0.017835088074207306,24.14354705810547,,,,,
1563000,500.0,1562899,-1.4295709133148193,0.0003,-56.772972106933594,376.45746579999997,0.01804247498512268,5.823187351226807,,,,,
1563500,500.0,1563399,-0.5682214498519897,0.0003,-56.67955017089844,283.620907,0.017016857862472534,14.579439163208008,,,,,
1564000,500.0,1563899,1.271112084388733,0.0003,-52.9174919128418,460.9231554,0.016899462789297104,3.0758934020996094,,,,,
1564000,,,,,,,,,398.33789556000005,3128,10,144761,500.0
1564500,500.0,1564399,-0.2528107166290283,0.0003,-54.73252868652344,471.7323792,0.016650723293423653,2.8443055152893066,,,,,
1565000,500.0,1564899,1.1632450819015503,0.0003,-53.1755485534668,366.06407440000004,0.017431993037462234,3.158327102661133,,,,,
1565500,500.0,1565399,1.6693919897079468,0.0003,-49.6253662109375,374.7179826,0.018315279856324196,24.050674438476562,,,,,
